label,line,instructions
start,17,30
label0001,49,1
label006F,52,2
label0070,56,2
label0071,60,3
label0096,65,28
label00AA,95,17
label0099,114,5
label00AB,121,22
label00AC,145,18
label00B1,165,3
label009A,170,48
label00AD,220,3
label009B,225,44
label00AE,271,39
label00AF,312,50
label00B0,364,5
label00FA,371,10
label0104,383,15
label0105,400,15
label0106,417,15
label0136,434,27
label0138,464,5
label0139,471,5
label013A,478,5
label0140,485,24
label014A,511,10
label014B,524,9
label0154,535,16
label0155,554,7
label0156,563,7
label015B,572,7
label019A,581,15
label019B,599,4
label019C,605,15
label019D,622,22
label019E,646,9
label0190,657,31
label0191,690,7
label01AE,699,68
label01A4,769,24
label01A5,795,32
label01D6,829,47
label01D7,878,31
label01D8,911,21
label01D9,934,50
label01DA,986,40
label0172,1028,6
label017C,1036,6
label0186,1044,31
label0187,1077,7
label00CD,1086,1
label00CE,1089,4
label00CF,1095,1
label00D0,1098,4
label00EB,1104,8
label00DC,1114,15
label00DD,1131,8
label00DE,1141,9
label00DF,1152,8
label00E2,1162,14
label00E3,1178,7
label00EA,1187,14
label00E4,1203,15
label00E5,1220,9
