label,line,opcode,args
start,28,set_qt_exit,label006F
start,29,set_qt_cancel,label006F
start,32,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,35,set_floor_handler,"... 0x3 /* 3 */, label0099"
start,38,set_floor_handler,"... 0x4 /* 4 */, label009A"
start,41,set_floor_handler,"... 0x5 /* 5 */, label009B"
start,46,set_qt_success,label00FA
label00AA,96,jmpi_eq,"r254, 0x00000000, label0001"
label0099,116,switch_on,... 0x18 /* 24 */
label00AB,125,switch_off,... 0x50 /* 80 */
label00B1,167,switch_on,... 0x50 /* 80 */
label009A,172,switch_on,... 0x50 /* 80 */
label009A,174,switch_on,... 0x12 /* 18 */
label009A,176,switch_on,... 0x15 /* 21 */
label009A,178,switch_on,... 0x16 /* 22 */
label009A,180,switch_on,... 0x23 /* 35 */
label00AD,222,switch_on,... 0x51 /* 81 */
label009B,227,switch_on,... 0x50 /* 80 */
label009B,229,switch_on,... 0xF /* 15 */
label009B,230,jmpi_eq,"r254, 0x00000001, label00B0"
label00AE,273,switch_on,... 0x55 /* 85 */
label00AF,359,switch_on,... 0x51 /* 81 */
label00AF,361,switch_on,... 0x55 /* 85 */
label00B0,366,switch_on,... 0x51 /* 81 */
label00B0,368,switch_on,... 0x55 /* 85 */
label00FA,380,pl_add_meseta,"... 0x0 /* 0 */, 0x7D0 /* 2000 */"
label0136,436,jmpi_eq,"r255, 0x00000001, label0139"
label0136,437,jmpi_eq,"r254, 0x00000001, label013A"
label0136,458,set_quest_board_handler,"... 0x0 /* 0 */, label0140, ""Mail from Kroe"""
label014A,513,jmpi_eq,"r254, 0x00000001, label014B"
label0154,537,jmpi_eq,"r254, 0x00000001, label0156"
label019B,603,switch_jmp,"r58, [label019C, label019D, label019E]"
label0190,658,jmpi_eq,"r255, 0x00000001, label0191"
label0190,683,set,r255
label01A5,826,switch_on,... 0x50 /* 80 */
label01D7,905,switch_on,... 0x51 /* 81 */
label0186,1045,jmpi_eq,"r254, 0x00000001, label0187"
label0186,1074,set,r254
