label,line,instructions
start,16,31
label0001,49,4
label0002,55,10
label0003,67,16
label0004,85,4
label0005,91,2
label0006,95,2
label0007,99,2
label0008,103,2
label0009,107,3
label000B,112,1
label000C,115,6
label014A,123,1
label0154,126,1
label0168,129,8
label015E,139,9
label015F,150,4
label0160,156,4
label0161,162,4
label0162,168,4
label0163,174,10
label0096,186,1
label0097,189,33
label0136,224,23
label0098,250,8
label0137,260,5
label0138,267,8
label0139,277,8
label00FA,287,7
label0103,296,7
label00FB,305,3
label00FE,310,3
label0102,315,7
label0105,324,1
label00FC,327,11
label0106,340,26
label0104,368,31
label03F3,401,7
label03F4,410,11
label00FD,423,7
label0438,432,20
label0455,454,4
label04B1,460,7
label05DC,469,8
