label,line,opcode,args
label0031,24,read_switch_flag_on_floor,r1-r3
label0031,28,set_switch_flag_sync,"... r1, r2"
label002F,32,read_switch_flag_on_floor,r1-r3
label002F,36,clear_switch_flag_sync,"... r1, r2"
label0010,176,read_switch_flag_on_floor,r60-r62
start,351,set_qt_exit,label0028
start,352,set_qt_cancel,label0015
start,353,set_qt_success,label0059
start,354,set_qt_failure,label047D
start,371,set_floor_handler,"... 0x0 /* 0 */, label004F"
start,374,set_floor_handler,"... 0x3 /* 3 */, label005B"
label0068,398,pl_add_meseta2,... 0x2710 /* 10000 */
label003B,406,pl_add_meseta2,... 0x2710 /* 10000 */
label005E,414,pl_add_meseta2,... 0x2710 /* 10000 */
label0048,422,pl_add_meseta2,... 0x2710 /* 10000 */
label004F,432,jmpi_eq,"r255, 0x00000001, label0001"
label004F,433,jmpi_eq,"r254, 0x00000001, label0001"
label0030,501,sync_register2,"... r205, 0x1 /* 1 */"
label005F,588,set,r255
label0064,611,jmpi_eq,"r254, 0x00000001, label0001"
label0069,622,set,r254
label006A,627,jmpi_eq,"r254, 0x00000001, label0001"
label006A,628,jmpi_eq,"r253, 0x00000001, label0001"
label0024,653,gettime,r201
label0016,663,jmpi_eq,"r254, 0x00000001, label006C"
label0060,672,show_timer,
label0060,674,gettime,r201
label0060,677,winset_time,r203
label0060,679,hide_timer,
label0060,685,set,r253
label0066,768,read_switch_flag_on_floor,r60-r62
label0066,771,read_switch_flag,r140-r141
label0066,773,read_switch_flag,r142-r143
label0067,783,sync_register2,"... r96, 0x1 /* 1 */"
label0067,792,set_switch_flag_sync,"... 0x3 /* 3 */, 0xAA /* 170 */"
label0033,803,read_switch_flag_on_floor,r60-r62
label0033,806,read_switch_flag,r140-r141
label0033,808,read_switch_flag,r142-r143
label0017,817,sync_register2,"... r96, 0x1 /* 1 */"
label0017,826,set_switch_flag_sync,"... 0x3 /* 3 */, 0xAD /* 173 */"
label0046,837,read_switch_flag_on_floor,r60-r62
label0046,840,read_switch_flag,r140-r141
label0046,842,read_switch_flag,r142-r143
label0039,851,sync_register2,"... r96, 0x1 /* 1 */"
label0039,860,set_switch_flag_sync,"... 0x3 /* 3 */, 0xB0 /* 176 */"
label0032,871,read_switch_flag_on_floor,r60-r62
label0032,874,read_switch_flag,r140-r141
label0032,876,read_switch_flag,r142-r143
label0012,885,sync_register2,"... r96, 0x1 /* 1 */"
label0012,894,set_switch_flag_sync,"... 0x2 /* 2 */, 0xB3 /* 179 */"
label0045,905,read_switch_flag_on_floor,r60-r62
label0045,908,read_switch_flag,r140-r141
label0045,910,read_switch_flag,r142-r143
label0035,919,sync_register2,"... r96, 0x1 /* 1 */"
label0035,928,set_switch_flag_sync,"... 0x3 /* 3 */, 0xB6 /* 182 */"
label0065,939,read_switch_flag_on_floor,r60-r62
label0065,942,read_switch_flag,r140-r141
label0065,944,read_switch_flag,r142-r143
label0049,953,sync_register2,"... r96, 0x1 /* 1 */"
label0049,962,set_switch_flag_sync,"... 0x3 /* 3 */, 0xB9 /* 185 */"
label0077,973,read_switch_flag_on_floor,r60-r62
label0077,976,read_switch_flag,r140-r141
label0077,978,read_switch_flag,r142-r143
label0078,987,sync_register2,"... r96, 0x1 /* 1 */"
label0078,996,set_switch_flag_sync,"... 0x3 /* 3 */, 0xBC /* 188 */"
label007A,1007,read_switch_flag_on_floor,r60-r62
label007A,1010,read_switch_flag,r140-r141
label007A,1012,read_switch_flag,r142-r143
label007B,1021,sync_register2,"... r96, 0x1 /* 1 */"
label007B,1030,set_switch_flag_sync,"... 0x3 /* 3 */, 0xBF /* 191 */"
label007D,1041,read_switch_flag_on_floor,r60-r62
label007D,1044,read_switch_flag,r140-r141
label007D,1046,read_switch_flag,r142-r143
label007E,1055,sync_register2,"... r96, 0x1 /* 1 */"
label007E,1064,set_switch_flag_sync,"... 0x3 /* 3 */, 0xC2 /* 194 */"
label0080,1075,read_switch_flag_on_floor,r60-r62
label0080,1078,read_switch_flag,r140-r141
label0080,1080,read_switch_flag,r142-r143
label0081,1089,sync_register2,"... r96, 0x1 /* 1 */"
label0081,1098,set_switch_flag_sync,"... 0x3 /* 3 */, 0xC5 /* 197 */"
label0083,1109,read_switch_flag_on_floor,r60-r62
label0083,1112,read_switch_flag,r140-r141
label0083,1114,read_switch_flag,r142-r143
label0084,1123,sync_register2,"... r96, 0x1 /* 1 */"
label0084,1132,set_switch_flag_sync,"... 0x3 /* 3 */, 0xC8 /* 200 */"
label000F,1141,jmpi_eq,"r254, 0x00000001, label0001"
label000F,1142,jmpi_eq,"r253, 0x00000001, label0001"
label000F,1145,read_switch_flag_on_floor,r60-r62
label0056,1155,sync_register2,"... r157, 0x1 /* 1 */"
label0056,1163,set,r254
label046E,1170,jmpi_eq,"r254, 0x00000001, label046F"
label0471,1202,jmpi_eq,"r254, 0x00000001, label0472"
label0473,1221,jmpi_eq,"r254, 0x00000001, label0474"
label0075,1338,switch_call,"r250, [label0022, label0025, label002A, label002D]"
label0003,1364,switch_call,"r250, [label006E, label0070, label0073, label0076]"
