label,line,instructions
start,16,16
label0001,36,1
label0096,39,2
label00C8,43,33
label00C9,78,2
label00FA,82,5
label00FB,89,8
label00FC,99,8
label00FD,109,8
label00FE,119,8
label009C,129,9
label009D,140,23
label0136,165,24
label0137,192,5
label0138,199,8
label0139,209,5
label0140,216,5
label014A,224,5
label0159,232,8
label015A,243,9
label0154,254,7
label015E,264,8
label015F,275,5
label0168,282,26
label0172,310,23
label0173,335,7
label0174,344,7
label017C,353,26
label01A0,381,2
label0195,385,17
label01A1,404,2
label01A2,408,3
label0226,413,13
label01A5,428,3
label01A6,433,15
label0227,450,14
label0228,466,11
label00DC,479,13
label00DD,494,13
label00CF,509,1
label00D0,512,4
label0320,518,4
label0326,525,12
