label,line,opcode,args
start,28,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,31,set_floor_handler,"... 0x1 /* 1 */, label0097"
start,34,set_floor_handler,"... 0x7 /* 7 */, label0098"
start,37,set_floor_handler,"... 0x8 /* 8 */, label0099"
start,40,set_qt_success,label0258
start,41,set_qt_failure,label0259
label0096,63,switch_jmp,"r5, [label009A, label01FD]"
label00C8,134,jmpi_eq,"r253, 0x00000001, label00FC"
label00C8,135,jmpi_eq,"r254, 0x00000001, label00FA"
label0006,168,set_quest_board_handler,"... 0x0 /* 0 */, label00CA, ""Enemy Kill Count"""
label00FA,189,jmpi_eq,"r255, 0x00000001, label00FB"
label00FA,209,switch_jmp,"r51, [label0105, label0106]"
label0107,234,set,r255
label0107,241,sync_register2,"... r99, r99"
label012D,291,jmpi_eq,"r253, 0x00000001, label012E"
label012D,292,jmpi_eq,"r254, 0x00000001, label012E"
label0137,318,jmpi_eq,"r253, 0x00000001, label0138"
label0137,319,jmpi_eq,"r254, 0x00000001, label0138"
label0141,345,jmpi_eq,"r253, 0x00000001, label0142"
label0141,346,jmpi_eq,"r254, 0x00000001, label0142"
label014B,376,jmpi_eq,"r253, 0x00000001, label014C"
label014B,377,jmpi_eq,"r254, 0x00000001, label014C"
label0155,407,jmpi_eq,"r253, 0x00000001, label0156"
label0155,408,jmpi_eq,"r254, 0x00000001, label0156"
label015F,444,jmpi_eq,"r253, 0x00000001, label0160"
label015F,445,jmpi_eq,"r254, 0x00000001, label0160"
label0042,480,read_switch_flag_on_floor,r60-r62
label0019,512,switch_call,"r250, [label003D, label003E, label003F, label0040]"
label003D,519,sync_register2,"... r164, 0x1 /* 1 */"
label003E,525,sync_register2,"... r165, 0x1 /* 1 */"
label003F,531,sync_register2,"... r166, 0x1 /* 1 */"
label0040,537,sync_register2,"... r167, 0x1 /* 1 */"
label000C,575,set_switch_flag_sync,"... 0x1 /* 1 */, 0x64 /* 100 */"
label000C,579,gettime,r102
label02BC,607,jmpi_eq,"r254, 0x00000001, label0001"
label02BD,613,jmpi_eq,"r254, 0x00000001, label0001"
label02BD,617,show_timer,
label02BD,619,gettime,r104
label02BD,623,winset_time,r106
label02BF,640,jmpi_eq,"r253, 0x00000001, label0001"
label02C0,657,jmpi_eq,"r253, 0x00000001, label02C1"
label02C2,668,sync_register2,"... r108, 0x1 /* 1 */"
label02C3,674,sync_register2,"... r108, 0x1 /* 1 */"
label02EE,680,jmpi_eq,"r254, 0x00000001, label0001"
label02EE,688,set,r253
label02EF,698,hide_timer,
label01F5,719,jmpi_eq,"r253, 0x00000001, label0001"
label01F5,720,jmpi_eq,"r254, 0x00000001, label01F8"
label01F5,728,switch_jmp,"r60, [label01F6, label01F7]"
label01F6,734,sync_register2,"... r254, 0x1 /* 1 */"
label01FA,753,jmpi_eq,"r254, 0x00000000, label01FA"
label0320,790,jmpi_eq,"r254, 0x00000001, label0001"
label0259,799,sync_register2,"... r99, r99"
label0258,805,switch_jmp,"r90, [label028B, label028C, label028D, label028E]"
label028B,813,pl_add_meseta2,... 0xFA0 /* 4000 */
label028C,822,pl_add_meseta2,... 0x1F40 /* 8000 */
label028D,831,pl_add_meseta2,... 0x3E80 /* 16000 */
label028E,840,pl_add_meseta2,... 0x7D00 /* 32000 */
label0003,861,switch_jmp,"r192, [label0004, label0005]"
