label,line,instructions
start,16,41
label0001,59,1
label0096,63,1
label00C8,66,33
label00C9,101,4
label00CA,107,3
label00CB,112,3
label00FA,117,4
label00FB,123,8
label00FC,133,8
label00FD,143,8
label00FE,153,8
label0097,163,3
label0098,168,3
label0099,173,3
label00A1,178,4
label01A0,184,10
label01A1,196,2
label01A2,200,8
label01A3,210,2
label01A4,214,14
label03E8,230,5
label03E9,237,4
label0122,243,4
label01A5,249,1
label01A6,252,19
label0136,273,24
label0137,300,5
label0138,307,23
label0139,332,5
label0140,339,8
label0141,350,5
label014A,357,6
label014B,366,5
label00DC,373,13
label00DD,388,13
label00CF,403,1
label00D0,406,17
