label,line,instructions
start,16,57
label0001,81,1
label0004,85,22
label0009,109,5
label0096,116,6
label012C,124,3
label012D,129,2
label0131,133,4
label0132,139,1
label0133,142,6
label00B5,150,6
label00B6,158,9
label00B7,169,9
label00B8,180,9
label00B9,191,9
label00B4,202,9
label0066,213,11
label0067,226,11
label0068,239,12
label0069,253,1
label006A,256,4
label006B,262,4
label006C,268,4
label00C8,274,6
label0105,283,3
label0106,288,3
label0107,293,3
label0108,298,3
label0109,303,3
label00FB,308,4
label012E,314,5
label012F,321,11
label0130,334,6
label0136,342,5
label009C,349,17
label009D,368,17
label009E,387,14
label009F,403,15
label00A0,420,12
label00D2,434,8
label00D3,445,6
label00DC,453,6
label00E6,462,22
label0063,487,8
label0137,497,4
