source,opcode,target,line
label0066,jmpi_ne,label00C2,25
label0064,jmpi_eq,label0012,35
label0058,jmpi_le,label003F,47
label0058,jmp,label0058,50
label0073,call,label00CF,56
label0073,va_call,label0098,61
label004E,jmpi_eq,label006C,138
label004E,jmpi_eq,label006C,139
label004E,jmpi_eq,label006C,140
label002E,jmpi_eq,label006C,146
label002E,jmpi_eq,label006C,147
label002E,jmpi_eq,label006C,148
label0034,jmpi_eq,label006C,154
label0034,jmpi_eq,label006C,155
label0034,jmpi_eq,label006C,156
label003A,jmpi_eq,label006C,162
label003A,jmpi_eq,label006C,163
label003A,jmpi_eq,label006C,164
label00B6,call,label004E,174
label00B6,jmpi_eq,label00B6,175
label009D,call,label002E,181
label009D,jmpi_eq,label009D,182
label00A8,call,label0034,188
label00A8,jmpi_eq,label00A8,189
label00BA,call,label003A,195
label00BA,jmpi_eq,label00BA,196
label00A1,va_call,label0066,209
label001C,thread_stg,label001F,214
label001F,call,label002D,219
label001F,jmpi_ne,label005B,220
label001F,jmpi_eq,label001F,224
label001F,call,label0060,225
label0025,va_call,label00C8,233
label0025,jmpi_ne,label00C7,236
label0025,jmpi_eq,label0020,238
label00C7,jmpi_eq,label0020,246
label00FE,jmpi_eq,label005C,251
label00FE,va_call,label0025,255
label00FE,jmpi_le,label0026,257
label005C,va_call,label0025,265
label00F3,va_call,label008C,274
label00C8,va_call,label00F3,282
label00C8,va_call,label008C,287
label0079,va_call,label00F3,296
label0079,va_call,label008C,301
label001A,jmp_eq,label00D0,341
start,set_qt_success,label00D5,353
start,set_qt_failure,label00AD,354
start,set_floor_handler,label00BB,362
start,set_floor_handler,label00E1,365
start,set_floor_handler,label00BC,368
start,call,label0053,371
label048F,call,label0002,383
label048F,jmpi_eq,label006D,385
label048F,jmpi_eq,label009A,386
label048F,switch_jmp,label0099,398
label048F,switch_jmp,label0016,398
label0016,call,label0104,415
label009A,jmpi_eq,label00EF,423
label009A,jmpi_eq,label007E,424
label009A,jmpi_eq,label00E0,425
label009A,jmpi_eq,label00A9,426
label00EF,jmpi_eq,label0FA0,440
label007E,jmpi_eq,label0FA0,457
label00E0,jmpi_eq,label0FA0,474
label00A9,jmpi_eq,label0FA0,491
label00BB,jmpi_eq,label007A,511
label00BB,jmpi_ge,label002F,512
label00BB,call,label046A,526
label00E1,jmpi_eq,label00E8,539
