label,line,opcode,args
label0066,24,read_switch_flag_on_floor,r1-r3
label0066,28,set_switch_flag_sync,"... r1, r2"
label0064,34,read_switch_flag_on_floor,r1-r3
label0064,38,clear_switch_flag_sync,"... r1, r2"
label001F,223,read_switch_flag_on_floor,r60-r62
start,353,set_qt_success,label00D5
start,354,set_qt_failure,label00AD
start,362,set_floor_handler,"... 0x0 /* 0 */, label00BB"
start,365,set_floor_handler,"... 0x5 /* 5 */, label00E1"
start,368,set_floor_handler,"... 0x8 /* 8 */, label00BC"
label048F,385,jmpi_eq,"r253, 0x00000001, label006D"
label048F,386,jmpi_eq,"r255, 0x00000001, label009A"
label048F,398,switch_jmp,"r90, [label0099, label0016]"
label00EF,435,pl_add_meseta2,... 0x1388 /* 5000 */
label007E,452,pl_add_meseta2,... 0x2710 /* 10000 */
label00E0,469,pl_add_meseta2,... 0x3A98 /* 15000 */
label00A9,486,pl_add_meseta2,... 0x4E20 /* 20000 */
label0082,573,read_switch_flag_on_floor,r60-r62
label0082,576,read_switch_flag,r100-r101
label0082,578,read_switch_flag,r102-r103
label0082,580,read_switch_flag,r104-r105
label0045,591,set_switch_flag_sync,"... 0x5 /* 5 */, 0x14 /* 20 */"
label0105,603,read_switch_flag_on_floor,r60-r62
label0105,606,read_switch_flag,r100-r101
label0105,608,read_switch_flag,r102-r103
label0105,610,read_switch_flag,r104-r105
label0105,612,read_switch_flag,r106-r107
label00C9,625,set_switch_flag_sync,"... 0x5 /* 5 */, 0x28 /* 40 */"
label0027,672,read_switch_flag,r100-r101
label0027,674,read_switch_flag,r102-r103
label0027,676,read_switch_flag,r104-r105
label000C,689,set_switch_flag_sync,"... 0x8 /* 8 */, 0x47 /* 71 */"
label00B7,700,clear_switch_flag_sync,"... 0x8 /* 8 */, 0x47 /* 71 */"
label005D,707,read_switch_flag_on_floor,r60-r62
label005D,710,read_switch_flag,r100-r101
label005D,712,read_switch_flag,r102-r103
label0035,719,set_switch_flag_sync,"... 0x8 /* 8 */, 0x6E /* 110 */"
label0035,729,set,r254
label00E5,787,set,r253
label00E5,809,set,r253
label0055,1120,switch_call,"r252, [label0042, label0048, label0043, label0094]"
label00E9,1239,switch_call,"r252, [label00A5, label001B, label00DE, label00B2]"
label047A,1254,jmpi_eq,"r254, 0x00000001, label0047"
label0051,1319,switch_call,"r252, [label0056, label005E, label0024, label006A]"
label07D1,1526,unequip_item,"... r60, 0x0 /* 0 */"
label07D1,1615,switch_call,"r252, [label00A5, label001B, label00DE, label00B2]"
label07D1,1710,set_switch_flag_sync,"... 0x8 /* 8 */, 0x49 /* 73 */"
label07D1,1713,clear_switch_flag_sync,"... 0x8 /* 8 */, 0x47 /* 71 */"
label07D2,1798,unequip_item,"... r60, 0x0 /* 0 */"
