floor,index,type,room,wave,wave2,children,x,y,z,p1,p2,p3,p4,p5,p6,p7
0,0,0x00FE,42,0,0,0,9988.0,0.0,209.0,0.0,0.0,0.0,1068.0,950.0,0,0
0,1,0x000B,10,1,1,0,-45.0,0.0,-60.0,0.0,0.0,0.0,1061.0,720.0,0,0
0,2,0x001F,30,0,0,0,-108.08999633789062,0.0,-143.1699981689453,0.0,0.0,0.0,1069.0,960.0,0,0
0,3,0x001C,30,0,0,0,-175.0,0.0,-40.0,0.0,0.0,0.0,1066.0,930.0,0,0
0,4,0x00FE,30,0,0,0,-230.0,0.0,5.0,0.0,0.0,0.0,1067.0,940.0,0,0
0,5,0x00F1,30,0,0,0,-268.60833740234375,0.0,-64.52952575683594,0.0,0.0,0.0,1063.0,900.0,0,0
0,6,0x00D3,30,0,0,0,-254.04969787597656,0.0,-127.16407775878906,0.0,0.0,0.0,1065.0,920.0,0,0
0,7,0x00D0,30,0,0,0,-196.22312927246094,0.0,-141.29043579101562,0.0,0.0,0.0,1064.0,910.0,0,0
0,8,0x00FB,30,0,0,0,-76.31710052490234,0.0,-50.9056396484375,30.0,0.0,0.0,1058.0,660.0,1,0
0,9,0x00FA,30,0,0,0,95.0,-30.0,-120.0,0.0,0.0,0.0,1056.0,620.0,0,0
0,10,0x00F9,30,0,0,0,140.0,-30.0,-25.0,20.0,0.0,0.0,1057.0,640.0,1,0
0,11,0x00F0,30,0,0,0,-35.0,0.0,85.0,0.0,0.0,0.0,1060.0,700.0,0,0
0,12,0x0100,30,0,0,0,100.12998962402344,-30.0,19.139999389648438,0.0,0.0,0.0,152.0,1152.0,0,0
0,13,0x00F2,30,0,0,0,190.05999755859375,-30.0,-165.08999633789062,0.0,0.0,0.0,148.0,1148.0,0,0
0,14,0x00D2,42,0,0,0,-47.9794921875,31.0,-189.93751525878906,0.0,0.0,0.0,151.0,1151.0,0,0
0,15,0x00D1,42,0,0,0,0.0,31.000015258789062,-215.0,0.0,0.0,0.0,150.0,1150.0,0,0
0,16,0x00D0,42,0,0,0,-83.5556640625,-10.0,-30.7302303314209,0.0,0.0,0.0,149.0,1149.0,0,0
0,17,0x00D3,42,0,0,0,70.0,-5.0,155.0,0.0,0.0,0.0,1054.0,580.0,0,0
0,18,0x00FC,50,0,0,0,0.0,0.0,-15.0,0.0,0.0,0.0,1059.0,680.0,0,0
5,0,0x00D4,3,3,3,0,-30.0,50.00000762939453,-20.0,0.0,0.0,0.0,0.0,0.0,0,0
5,1,0x00D4,3,3,3,0,-30.0,50.00000762939453,20.0,0.0,0.0,0.0,0.0,0.0,0,0
5,2,0x00D4,3,3,3,0,-30.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0
5,3,0x00D4,3,3,3,0,-100.0,50.00000762939453,20.0,0.0,0.0,0.0,0.0,0.0,0,0
5,4,0x00D4,3,4,4,0,-30.0,50.00000762939453,50.0,0.0,0.0,0.0,0.0,0.0,0,0
5,5,0x00D4,3,4,4,0,-30.0,50.00000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0,0
