label,line,opcode,args
label00A6,191,gettime,r47
label01F1,211,show_timer,
label009D,215,gettime,r47
label009D,218,winset_time,r48
label00E2,233,gettime,r47
label00E2,234,gettime,r49
label002B,253,show_timer,
label00BF,257,gettime,r48
label00BF,259,winset_time,r48
label0077,276,sync_register2,"... r241, 0x1 /* 1 */"
label008B,282,sync_register2,"... r242, 0x1 /* 1 */"
label009E,288,sync_register2,"... r243, 0x1 /* 1 */"
label00A8,294,sync_register2,"... r244, 0x1 /* 1 */"
label006A,300,sync_register2,"... r241, 0x0 /* 0 */"
label0079,306,sync_register2,"... r242, 0x0 /* 0 */"
label008D,312,sync_register2,"... r243, 0x0 /* 0 */"
label009F,318,sync_register2,"... r244, 0x0 /* 0 */"
label00C6,324,sync_register2,"... r236, 0x1 /* 1 */"
label00EF,330,sync_register2,"... r237, 0x1 /* 1 */"
label0115,336,sync_register2,"... r238, 0x1 /* 1 */"
label013A,342,sync_register2,"... r239, 0x1 /* 1 */"
label000B,348,sync_register2,"... r236, 0x0 /* 0 */"
label00B1,354,sync_register2,"... r237, 0x0 /* 0 */"
label013B,360,sync_register2,"... r238, 0x0 /* 0 */"
label019D,366,sync_register2,"... r239, 0x0 /* 0 */"
label00CD,372,sync_register2,"... r232, 0x1 /* 1 */"
label00F9,378,sync_register2,"... r233, 0x1 /* 1 */"
label011C,384,sync_register2,"... r234, 0x1 /* 1 */"
label0147,390,sync_register2,"... r235, 0x1 /* 1 */"
label00D4,396,sync_register2,"... r227, 0x1 /* 1 */"
label0101,402,sync_register2,"... r228, 0x1 /* 1 */"
label0128,408,sync_register2,"... r229, 0x1 /* 1 */"
label014D,414,sync_register2,"... r231, 0x1 /* 1 */"
label01C7,536,sync_register2,"... r230, 0x1 /* 1 */"
label01CE,542,sync_register2,"... r231, 0x1 /* 1 */"
label01D3,548,sync_register2,"... r232, 0x1 /* 1 */"
label01D9,554,sync_register2,"... r233, 0x1 /* 1 */"
label0180,560,sync_register2,"... r230, 0x0 /* 0 */"
label0185,566,sync_register2,"... r231, 0x0 /* 0 */"
label018B,572,sync_register2,"... r232, 0x0 /* 0 */"
label0191,578,sync_register2,"... r233, 0x0 /* 0 */"
label0065,584,sync_register2,"... r85, 0x1 /* 1 */"
label006B,590,sync_register2,"... r86, 0x1 /* 1 */"
label007A,596,sync_register2,"... r87, 0x1 /* 1 */"
label008E,602,sync_register2,"... r88, 0x1 /* 1 */"
label00C0,642,set,r253
label01AF,774,switch_call,"r1, [label00CE, label00D5, label00E5, label00F2]"
label00B2,803,switch_jmp,"r250, [label0160, label0164, label016C, label0170]"
label0178,944,item_create2,"r11-r22, r1"
label0178,946,item_delete_by_type,"r11-r13, r1-r12"
label0015,971,item_delete_by_type,"r11-r13, r24-r35"
label0015,973,item_create2,"r11-r22, r24"
label01B6,984,get_stackable_item_count,"r1-r4, r0"
label0016,1002,item_create2,"r11-r22, r11"
