label,line,opcode,args
start,20,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,23,set_floor_handler,"... 0x1 /* 1 */, label0097"
start,25,set_qt_success,label00FA
label0096,36,switch_jmp,"r0, [label00C8, label00C9]"
label00C9,85,jmpi_eq,"r253, 0x00000001, label00FB"
label00FC,113,pl_add_meseta2,... 0x5DC /* 1500 */
label00FD,123,pl_add_meseta2,... 0xBB8 /* 3000 */
label00FE,133,pl_add_meseta2,... 0x1194 /* 4500 */
label0100,143,pl_add_meseta2,... 0x1770 /* 6000 */
label0136,186,jmpi_eq,"r255, 0x00000001, label0139"
label0136,187,jmpi_eq,"r254, 0x00000001, label0138"
label029E,289,set,r255
label029F,299,set,r255
label02A0,313,set,r255
label0140,325,jmpi_eq,"r254, 0x00000001, label0141"
label014A,347,jmpi_eq,"r254, 0x00000001, label014B"
label01F4,366,jmpi_eq,"r253, 0x00000001, label0001"
label01F4,367,jmpi_eq,"r254, 0x00000001, label0001"
label01F5,377,update_switch_flag,r150-r152
label01F6,391,jmpi_eq,"r253, 0x00000001, label0001"
label01F6,392,jmpi_eq,"r254, 0x00000001, label0001"
label01F8,412,jmpi_eq,"r253, 0x00000001, label0001"
label01F8,413,jmpi_eq,"r254, 0x00000001, label0001"
label01FA,433,jmpi_eq,"r253, 0x00000001, label0001"
label01FA,434,jmpi_eq,"r254, 0x00000001, label0001"
label01FC,454,jmpi_eq,"r253, 0x00000001, label0001"
label01FC,455,jmpi_eq,"r254, 0x00000001, label0001"
label0122,475,jmpi_eq,"r253, 0x00000001, label0001"
label0122,476,jmpi_eq,"r254, 0x00000001, label0001"
label01C2,495,update_switch_flag,r150-r152
label01C2,499,sync_register2,"... r55, 0x1 /* 1 */"
label0123,512,jmpi_eq,"r253, 0x00000001, label0001"
label0123,513,jmpi_eq,"r254, 0x00000001, label0001"
label01C3,532,sync_register2,"... r56, 0x1 /* 1 */"
label0124,545,jmpi_eq,"r253, 0x00000001, label0001"
label0124,546,jmpi_eq,"r254, 0x00000001, label0001"
label01C4,566,sync_register2,"... r57, 0x1 /* 1 */"
label0125,579,jmpi_eq,"r253, 0x00000001, label0001"
label0125,580,jmpi_eq,"r254, 0x00000001, label0001"
label01C5,599,sync_register2,"... r58, 0x1 /* 1 */"
label0126,612,jmpi_eq,"r253, 0x00000001, label0001"
label0126,613,jmpi_eq,"r254, 0x00000001, label0001"
label01C6,632,sync_register2,"... r59, 0x1 /* 1 */"
label01A0,645,jmpi_eq,"r253, 0x00000001, label0001"
label01A0,646,jmpi_eq,"r254, 0x00000001, label0001"
label0195,659,sync_register2,"... r254, 0x1 /* 1 */"
label0195,663,update_switch_flag,r150-r152
label01A1,667,jmpi_eq,"r253, 0x00000001, label0001"
label01A2,675,jmpi_eq,"r254, 0x00000000, label01A1"
label01A5,692,jmpi_eq,"r253, 0x00000001, label0001"
label01A6,697,jmpi_eq,"r254, 0x00000000, label01A6"
label01A6,702,update_switch_flag,r150-r152
label00D1,734,jmpi_eq,"r254, 0x00000001, label0001"
label00D1,737,gettime,r200
label00D7,769,jmpi_eq,"r254, 0x00000001, label019A"
label00D7,770,jmpi_eq,"r253, 0x00000001, label00D5"
label00D7,771,show_timer,
label00D7,773,gettime,r200
label00D7,776,winset_time,r202
label00D5,784,sync_register2,"... r253, 0x1 /* 1 */"
label00D3,798,hide_timer,
label0109,808,sync_register2,"... r0, 0x1 /* 1 */"
label019A,813,hide_timer,
label02BD,878,jmpi_eq,"r253, 0x00000000, label0001"
