label,line,opcode,args
label0023,24,read_switch_flag_on_floor,r1-r3
label0023,28,set_switch_flag_sync,"... r1, r2"
label0022,34,read_switch_flag_on_floor,r1-r3
label0022,38,clear_switch_flag_sync,"... r1, r2"
label0006,178,read_switch_flag_on_floor,r60-r62
start,276,set_qt_exit,label001B
start,277,set_qt_cancel,label000B
start,278,set_qt_success,label003F
start,279,set_qt_failure,label0033
start,286,set_floor_handler,"... 0x0 /* 0 */, label0037"
start,289,set_floor_handler,"... 0x7 /* 7 */, label0035"
label003F,301,switch_jmp,"r252, [label0044, label0028, label0041, label0031]"
label0044,310,pl_add_meseta2,... 0x1388 /* 5000 */
label0028,320,pl_add_meseta2,... 0x2710 /* 10000 */
label0041,330,pl_add_meseta2,... 0x3A98 /* 15000 */
label0031,340,pl_add_meseta2,... 0x4E20 /* 20000 */
label0037,347,switch_jmp,"r0, [label00C8, label00C9]"
label00C8,350,switch_call,"r250, [label000D, label000E, label0010, label0012]"
label0136,414,jmpi_eq,"r254, 0x00000001, label0138"
label0138,453,set,r255
label0045,585,jmpi_eq,"r254, 0x00000001, label0001"
label0030,609,set,r254
label0030,612,read_switch_flag,r115-r116
label0030,617,set_switch_flag_sync,"... 0x7 /* 7 */, r115"
label019A,621,jmpi_eq,"r254, 0x00000001, label0001"
label004B,658,switch_call,"r250, [label0017, label0019, label001C, label001F]"
label0002,683,switch_call,"r250, [label0047, label0048, label004A, label004C]"
