floor,index,type,room,wave,wave2,children,x,y,z,p1,p2,p3,p4,p5,p6,p7
0,0,0x0009,10,0,0,0,-2.9971923828125,0.0,63.999267578125,0.0,0.0,0.0,101.00004577636719,310.0001220703125,0,0
0,1,0x001D,10,0,0,0,-49.0010986328125,0.0,51.0,0.0,0.0,0.0,1011.0010986328125,850.0,0,0
0,2,0x0004,20,0,0,0,114.99768829345703,0.0,74.99685668945312,0.0,0.0,0.0,102.00003814697266,380.0001220703125,0,0
0,3,0x000A,20,0,0,0,156.0028839111328,0.0,-49.99967575073242,30.000009536743164,0.0,0.0,1015.0010986328125,90.00004577636719,1,0
0,4,0x001A,20,0,0,0,237.9988250732422,0.0,-14.0001220703125,0.0,0.0,0.0,1019.0010986328125,120.00008392333984,0,0
0,5,0x0019,20,0,0,0,238.00379943847656,0.0,63.00413513183594,0.0,0.0,0.0,1020.0010986328125,130.00009155273438,0,0
0,6,0x0005,20,0,0,0,-2.001882553100586,0.0,35.0036506652832,26.000009536743164,0.0,0.0,1014.0010986328125,80.00006866455078,1,0
0,7,0x001E,20,0,0,0,-147.0000457763672,0.0,-7.996537208557129,30.000009536743164,0.0,0.0,1013.0010986328125,70.00006103515625,1,0
0,8,0x000D,20,0,0,0,-59.9988899230957,0.0,-30.001079559326172,0.0,0.0,0.0,107.00003814697266,398.00018310546875,0,0
0,9,0x001D,20,0,0,0,-262.5099792480469,0.0,-24.53999900817871,0.0,0.0,0.0,1010.0010986328125,840.0,0,0
0,10,0x0032,20,0,0,0,62.577083587646484,0.0,40.19662094116211,12.000003814697266,0.0,0.0,103.00003814697266,390.000244140625,1,0
0,11,0x001C,30,0,0,0,-43.70983123779297,3.0,-52.78248596191406,0.0,0.0,0.0,1009.0010986328125,830.0,0,0
0,12,0x000C,30,0,0,0,0.3423309326171875,2.5999999046325684,-84.719970703125,0.0,0.0,0.0,1006.0010986328125,800.0,0,0
0,13,0x0005,30,0,0,0,43.87113952636719,2.5999996662139893,-74.802978515625,0.0,0.0,0.0,1008.0010986328125,820.0,0,0
0,14,0x000B,30,0,0,0,75.88380432128906,2.5999996662139893,-42.69328308105469,0.0,0.0,0.0,1007.0010986328125,810.0,0,0
0,15,0x0007,30,0,0,0,16.003997802734375,0.0,5.9956512451171875,22.000009536743164,0.0,0.0,1021.0010986328125,140.00006103515625,1,0
0,16,0x001F,40,0,0,0,0.3097381591796875,3.0,-105.3865966796875,0.0,0.0,0.0,1017.0010986328125,860.0,0,0
0,17,0x001F,40,0,0,0,53.499176025390625,0.0,-26.496688842773438,18.000009536743164,0.0,0.0,1018.0010986328125,110.00005340576172,1,0
0,18,0x001E,41,0,0,0,-48.00035858154297,0.0,0.0003662109375,0.0,0.0,0.0,1003.0010986328125,30.000015258789062,0,0
0,19,0x001E,41,0,0,0,-34.300350189208984,0.0,28.660400390625,0.0,0.0,0.0,1004.0010986328125,50.000022888183594,0,0
0,20,0x001B,41,0,0,0,0.0,0.0,-30.9974365234375,0.0,0.0,0.0,1001.0010986328125,1.000000238418579,0,0
0,21,0x0020,41,0,0,0,46.99877166748047,0.0,-0.00244140625,0.0,0.0,0.0,1002.0010986328125,20.000009536743164,0,0
5,0,0x001D,40,0,0,0,-25.0,9.000000953674316,-50.0,0.0,0.0,0.0,104.00004577636719,340.0001220703125,0,0
5,1,0x001D,40,0,0,0,-35.0,0.0,-20.0,0.0,0.0,0.0,105.00004577636719,385.0001220703125,0,0
5,2,0x001D,40,0,0,0,10.0,0.0,-50.0,0.0,0.0,0.0,106.00004577636719,395.0001220703125,0,0
