label,line,instructions
start,16,27
label0001,45,1
label0096,49,2
label00C8,53,33
label00C9,88,2
label00FA,92,4
label00FB,98,8
label00FC,108,8
label00FD,118,8
label0099,128,9
label009A,139,23
label0136,164,24
label0137,191,5
label0138,198,8
label0139,208,5
label0140,215,5
label014A,223,5
label0159,231,8
label015A,242,7
label0154,251,7
label015E,261,8
label015F,272,5
label0168,279,10
label0172,291,10
label01CC,303,48
label01A0,353,2
label0195,357,17
label01A1,376,2
label01A2,380,3
label0226,385,13
label01A5,400,3
label01A6,405,19
label0227,426,14
label0228,442,11
label00DC,455,13
label00DD,470,13
label00CF,485,1
label00D0,488,4
label0320,494,4
label0326,500,11
