label,line,opcode,args
label005A,24,read_switch_flag_on_floor,r1-r3
label005A,28,set_switch_flag_sync,"... r1, r2"
label0059,34,read_switch_flag_on_floor,r1-r3
label0059,38,clear_switch_flag_sync,"... r1, r2"
label0026,223,read_switch_flag_on_floor,r60-r62
start,353,set_qt_success,label00BA
start,354,set_qt_failure,label009D
start,359,set_floor_handler,"... 0x0 /* 0 */, label00A8"
start,362,set_floor_handler,"... 0xB /* 11 */, label008A"
label00CE,385,pl_add_meseta2,... 0x1388 /* 5000 */
label006A,395,pl_add_meseta2,... 0x2710 /* 10000 */
label00C2,405,pl_add_meseta2,... 0x4E20 /* 20000 */
label0099,415,pl_add_meseta2,... 0xEA60 /* 60000 */
label009A,426,switch_call,"r250, [label0030, label0033, label0037, label003C]"
label006B,474,jmpi_eq,"r254, 0x00000001, label00CF"
label006B,475,jmpi_eq,"r253, 0x00000001, label0016"
label046D,505,jmpi_eq,"r255, 0x00000001, label0038"
label046D,506,jmpi_eq,"r254, 0x00000001, label005F"
label046D,507,jmpi_eq,"r253, 0x00000001, label005D"
label007E,527,set_switch_flag_sync,"... 0x0 /* 0 */, 0x61 /* 97 */"
label007E,531,clear_quest_board_handler,... 0x0 /* 0 */
label007E,533,clear_quest_board_handler,... 0x1 /* 1 */
label005F,565,set,r255
label005F,568,clear_switch_flag_sync,"... 0x0 /* 0 */, 0x61 /* 97 */"
label005F,571,sync_register2,"... r255, 0x1 /* 1 */"
label00BB,595,clear_switch_flag_sync,"... 0x0 /* 0 */, 0x61 /* 97 */"
label046E,618,jmpi_eq,"r255, 0x00000001, label00C6"
label046E,619,jmpi_eq,"r254, 0x00000001, label004A"
label046E,620,jmpi_eq,"r253, 0x00000001, label0050"
label00C9,632,switch_jmp,"r58, [label0006, label0049, label0064]"
label007F,643,switch_jmp,"r58, [label00C9, label0064]"
label046F,765,jmpi_eq,"r254, 0x00000001, label0083"
label046F,766,jmpi_eq,"r253, 0x00000001, label0089"
label0470,822,jmpi_eq,"r254, 0x00000001, label0060"
label0470,823,jmpi_eq,"r253, 0x00000001, label0069"
label0471,885,jmpi_eq,"r254, 0x00000001, label006D"
label0471,886,jmpi_eq,"r253, 0x00000001, label0073"
label0008,1032,sync_register2,"... r254, 0x1 /* 1 */"
label0009,1040,read_switch_flag_on_floor,r60-r62
